Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\LongTerm E.13.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3775 Low Flow,Detector S/N,3775141101, 
Detector Sample Flow (L/min),0.30,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),57.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
1833,22/7/2020,18:02:59,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,0.000,0.000,0.000,0.000,73.481,247.884,512.011,560.067,635.973,737.500,1067.960,1377.777,1811.962,1820.901,1967.222,2514.911,2966.262,3311.158,3525.291,3961.948,4112.419,4627.049,4910.199,4489.964,4765.692,4693.647,4543.089,4201.737,3814.462,3676.104,3911.596,3243.103,3456.853,3052.764,3332.257,3367.409,3933.556,4228.225,4826.983,5222.443,4991.425,5598.452,5611.380,5389.641,5724.051,5655.720,6180.209,6133.365,6867.322,6463.613,6258.162,6579.280,6606.594,6908.286,6441.786,6914.686,7386.787,6191.392,6714.542,6132.519,5533.694,4658.036,4508.900,4417.305,4468.751,3925.396,3954.208,3098.817,2833.029,2856.537,2301.795,1842.198,1705.519,1264.512,1406.225,1201.182,1174.994,914.375,706.961,539.271,600.139,362.551,365.970,277.082,147.250,179.231,147.340,125.341,112.547,57.151,58.057,58.992,74.949,90.928,77.051,0.000,146.127,94.767,33.054,66.915,17.042,34.734,35.411,72.228,54.896,18.675,38.134,38.675,0.000,0.000,0.000,300,8,50,1,3.000,0.332,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.45,772.3,ON,73.638,83.392,69.080,105.545,1.862,4.546063e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1834,22/7/2020,18:08:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,0.000,0.000,0.000,110.681,142.237,137.094,264.291,446.402,338.537,1040.972,1205.895,926.993,1339.792,2153.966,2483.326,2675.626,3415.249,3529.086,5083.444,5129.389,6238.782,6199.561,5714.936,5957.635,6004.436,6708.189,6614.571,5898.112,6258.121,5789.854,5593.370,5141.209,5444.772,5078.243,4479.762,4369.336,4775.663,4664.455,4692.493,5182.474,5272.027,6177.589,6376.601,6320.828,6171.438,6254.468,6718.438,6245.111,6706.770,6458.308,6533.405,6791.957,6630.951,7032.591,6771.021,6736.140,7162.206,6672.883,6091.964,6401.249,5974.114,5515.027,5549.452,4673.285,4301.615,3822.486,3343.188,3274.951,2903.169,2760.354,2285.163,1843.385,1678.373,1388.430,1229.391,1122.655,895.662,840.380,606.792,649.050,485.637,497.592,341.552,270.328,256.937,235.476,132.776,94.353,68.080,110.627,84.285,57.096,29.016,44.005,59.660,45.513,30.872,15.712,15.996,16.191,16.494,16.809,17.136,0.000,35.421,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9712.70, 13.3,749.9,1.000,3.97,7.42,758.6,ON,66.883,78.166,64.966,105.545,1.842,5.131084e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1835,22/7/2020,18:13:59,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,124.329,0.000,0.000,36.786,70.911,68.347,230.581,317.929,552.356,563.437,916.114,1357.248,1606.449,1661.423,2084.984,2192.198,3388.767,3513.439,4959.224,4479.789,5205.655,6220.175,6733.784,6819.371,7206.666,5932.067,7525.668,6982.263,6850.807,6754.930,6916.526,5764.788,6303.941,5598.042,4977.040,4670.927,4426.555,4729.226,4421.077,4944.627,5270.448,6118.725,5568.529,6568.842,6338.530,5701.818,5843.765,6486.067,6578.282,6219.458,6238.481,6503.282,6403.394,6672.986,6235.658,6334.696,6405.952,6136.062,6362.320,6181.162,5490.426,5475.969,4994.576,4915.437,3977.515,3784.098,3258.689,3113.747,2809.239,2645.813,2106.681,1852.756,1444.544,1439.585,1206.540,990.409,1007.188,814.285,568.733,549.471,434.638,471.430,378.397,216.454,167.935,130.439,105.910,161.279,135.764,68.941,28.013,42.700,43.397,43.874,29.743,15.127,46.173,15.665,0.000,0.000,32.892,0.000,17.086,0.000,9.256,8.576,18.399,18.661,19.066,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.98, 13.3,749.9,1.000,3.97,7.42,757.4,ON,64.588,76.687,63.816,35.866,1.831,5.099725e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1836,22/7/2020,18:19:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,41.443,39.731,0.000,73.572,35.456,68.347,164.700,381.509,521.671,800.697,1259.648,1412.650,1637.766,1812.785,2173.170,2842.123,3120.421,3820.994,3902.099,4783.196,5334.068,6222.721,7067.586,7025.870,6414.680,7302.879,7710.873,6872.006,7890.701,7712.212,6963.704,7047.230,6235.047,5568.421,4803.523,4787.957,4687.027,4787.750,5158.959,4829.595,5748.258,5760.706,6154.878,5920.305,5979.627,5899.347,5752.402,6546.987,6456.216,6294.811,6135.535,6816.438,6709.913,6687.620,6734.417,6817.720,6774.994,6764.391,6011.920,5832.081,5651.903,4873.721,4968.694,4531.742,3817.050,3744.751,2869.693,2957.797,2639.466,2181.555,1994.092,1592.446,1777.380,1489.407,1167.504,1015.525,973.729,874.247,568.727,758.867,429.453,524.847,362.275,334.590,297.121,156.941,233.683,158.324,170.210,151.669,56.026,71.162,28.931,29.249,29.743,60.505,15.391,15.665,15.949,0.000,49.339,16.761,17.086,34.851,35.317,18.022,18.400,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,63.259,76.231,63.217,38.542,1.835,5.201456e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1837,22/7/2020,18:24:59,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,0.000,0.000,38.277,0.000,35.559,137.094,198.218,446.401,400.088,803.025,775.219,1166.757,1476.875,1640.155,2018.283,2227.630,2797.644,3227.587,3793.146,4524.698,5297.577,5317.457,6060.662,6491.239,6897.054,7387.501,6606.258,6895.461,8120.644,7444.387,7034.102,6889.623,5998.267,5758.842,5315.500,5014.150,4807.655,4773.463,4400.857,5235.962,5503.944,5774.212,5731.207,5965.394,5969.249,6642.711,5743.445,6265.101,5968.925,6183.063,6023.593,6402.191,5704.488,6051.499,6162.798,6109.698,6148.079,5965.539,5815.981,5662.564,5232.671,4717.101,4711.247,4262.407,3614.121,2995.429,3227.194,2666.632,1945.165,2158.818,1804.930,1726.535,1533.025,1259.943,1196.641,833.406,811.227,874.940,606.801,626.648,421.713,459.979,354.198,191.546,142.517,143.902,238.998,94.356,54.467,82.971,42.143,42.822,72.540,44.002,29.830,15.171,15.436,15.711,15.996,16.191,0.000,0.000,34.272,17.476,0.000,0.000,0.000,0.000,0.000,19.405,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,758.6,ON,62.491,75.188,62.836,38.542,1.811,4.947149e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1838,22/7/2020,18:30:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,0.000,39.731,0.000,36.786,70.911,34.174,216.198,363.604,572.931,513.907,979.663,880.234,1374.571,1546.237,2262.243,2292.788,2983.529,3353.621,4131.664,4602.757,4678.688,5540.836,5906.663,5863.094,6456.149,6473.058,7001.917,6906.681,7074.787,6999.476,6594.956,6294.529,6359.952,5047.460,4764.350,4268.917,4480.618,4651.040,4823.659,4895.166,5301.796,5454.707,5517.183,5425.817,5233.425,5950.955,5441.791,5397.534,6195.080,6353.093,5725.677,5969.261,6019.407,5897.103,5894.183,6544.492,5678.304,5831.022,5735.964,5610.292,5202.531,4557.615,4609.837,3879.088,3305.880,3346.458,2892.294,2802.364,2244.288,1871.148,1862.430,1534.944,1256.133,1297.531,1204.220,984.499,985.627,862.265,677.642,586.096,348.381,421.442,374.899,309.934,154.191,117.395,198.583,127.179,75.175,68.940,84.040,42.697,57.862,14.625,0.000,60.507,15.391,0.000,0.000,16.144,16.446,0.000,17.086,0.000,17.659,18.022,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.98, 13.3,749.9,1.000,3.97,7.42,757.4,ON,62.829,75.702,63.094,38.542,1.822,4.766158e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1839,22/7/2020,18:35:59,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,41.564,39.847,0.000,36.894,71.118,137.096,198.218,200.382,422.115,624.568,746.521,916.731,805.566,1197.545,2029.324,1680.970,2659.013,2789.078,3793.215,4421.160,4624.341,4905.056,5155.563,6328.742,5959.623,6720.723,6741.745,7384.104,6927.382,7052.919,7015.688,6074.457,5731.480,5470.154,4544.620,4557.838,4520.814,4186.713,4287.508,4587.529,4934.939,4959.918,5056.843,5119.500,5756.856,5536.152,5950.890,6040.089,5985.695,5848.440,5994.002,6087.798,6654.852,6167.728,5972.902,6401.135,5998.365,6067.124,5669.227,5493.990,5287.463,4818.366,4387.869,3447.662,3367.028,3325.785,2563.971,2428.623,2257.667,1956.943,1678.464,1786.869,1312.266,1301.010,1252.941,839.040,953.749,733.693,606.789,551.079,531.421,338.363,287.711,220.361,330.593,176.398,26.555,80.874,40.848,27.657,42.143,42.822,58.032,14.667,14.915,30.342,30.872,15.711,47.987,16.191,16.494,0.000,0.000,0.000,35.421,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,758.6,ON,64.379,76.233,63.878,37.180,1.807,4.665125e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1840,22/7/2020,18:41:29,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,0.000,0.000,0.000,36.786,70.911,68.347,197.640,254.347,245.490,266.890,486.672,921.633,1010.089,1453.713,1448.762,2227.890,2135.779,2647.880,3753.593,3727.802,3752.046,4711.899,4695.619,5945.114,6515.584,6300.643,6875.950,6889.402,7788.941,7131.650,7731.723,7102.779,6622.946,6157.103,5201.532,5635.405,4705.118,4183.609,4307.003,4236.621,4889.732,5322.895,5135.724,5369.090,5478.773,5655.741,6107.232,5850.009,6212.808,6254.676,6377.402,6243.342,5534.729,6064.320,6169.452,6379.447,5821.216,5850.468,5570.223,4872.967,5097.096,4709.544,4226.064,4018.798,3500.006,2800.426,2496.164,2610.826,2171.992,1882.645,1764.615,1768.224,1586.830,1209.691,1012.730,945.481,1003.770,875.468,714.925,511.848,505.208,449.837,261.370,270.919,90.426,117.397,92.672,120.959,135.764,75.448,77.429,85.394,43.400,0.000,14.871,15.127,15.391,31.330,47.847,0.000,0.000,16.760,0.000,0.000,0.000,0.000,0.000,18.661,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.98, 13.3,749.9,1.000,3.97,7.42,757.4,ON,63.700,76.197,64.037,38.542,1.793,4.687477e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1841,22/7/2020,18:46:59,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,41.564,39.847,38.277,73.787,142.237,171.368,132.147,286.968,369.312,862.522,717.803,861.177,1127.806,1379.867,1503.089,1461.691,1872.945,2663.044,2869.984,3217.043,3428.565,3945.223,4080.253,4861.337,4244.617,5257.956,5243.765,6150.456,5730.489,5103.029,6014.182,5241.249,5538.496,4487.245,4273.686,3925.509,4336.235,3349.215,3929.036,3525.571,4113.607,4118.671,4338.823,4641.410,4823.459,4824.966,4907.075,5322.899,5236.883,5501.848,5774.231,5650.911,5755.979,5081.575,5373.802,5374.822,5133.976,4873.039,4496.100,4391.002,4270.479,3667.688,3497.004,3186.205,3077.927,2645.364,2470.540,2288.902,1968.602,1764.455,1525.592,1440.202,1204.857,982.805,1059.040,980.848,824.135,685.149,643.367,733.486,407.823,269.241,310.122,242.633,220.255,156.988,159.330,134.791,108.931,96.799,42.143,42.822,58.032,161.341,44.745,15.171,15.436,15.711,31.992,0.000,0.000,33.618,34.272,0.000,0.000,18.075,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,758.6,ON,65.879,77.776,64.823,37.180,1.822,3.965165e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1842,22/7/2020,18:52:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,124.329,119.193,76.330,36.788,141.824,136.696,329.402,222.548,184.118,444.818,887.468,969.465,1289.677,1033.977,1548.698,1648.302,2416.081,2716.388,2554.446,2509.831,3199.225,4098.917,4343.035,4346.502,4931.057,5940.017,5321.493,6173.881,5871.397,6271.492,5841.302,5514.403,6044.379,5473.385,5034.194,4091.764,5106.005,4038.947,4220.650,4236.348,4137.645,3859.704,4133.276,4323.462,4294.320,4442.345,4826.318,5221.450,4810.928,5316.965,4762.696,4825.762,4935.692,4844.817,4715.433,4785.205,4484.206,4558.060,4107.718,4037.420,3624.211,3413.286,3067.571,2686.711,3061.864,2414.547,2151.121,2282.111,1851.744,2039.252,1693.614,1374.135,1456.292,1003.547,918.859,891.776,833.315,791.114,725.220,573.878,406.636,387.369,491.902,216.457,271.278,221.753,185.346,113.738,224.515,55.152,70.033,42.697,14.466,0.000,29.743,15.127,15.391,31.330,15.949,0.000,16.447,16.760,17.086,0.000,0.000,18.022,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.98, 13.3,749.9,1.000,3.97,7.42,757.4,ON,61.412,76.204,63.288,39.954,1.823,3.916306e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1843,22/7/2020,18:57:59,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,124.331,0.000,0.000,0.000,35.456,239.215,362.341,763.017,460.302,682.064,1116.511,969.461,1267.481,1779.895,1887.548,1980.433,2578.247,2920.006,3041.339,3752.050,4621.779,5040.743,5270.587,5882.173,6207.805,6688.430,7209.600,8049.394,7873.557,7296.645,7330.620,7733.260,7024.759,6963.719,5699.217,5586.265,5415.219,5428.679,4611.062,4376.562,4956.821,4738.196,4751.726,4570.426,5209.178,4640.272,4849.086,5234.181,5504.574,4753.473,5590.783,4584.078,5166.394,5094.801,4272.292,4890.822,4959.547,4267.877,4178.658,4041.695,3225.356,3329.447,3354.567,2779.569,2721.321,2724.906,2605.818,1985.883,1944.293,1637.404,1626.882,1240.623,1429.634,1157.999,1032.477,980.184,878.655,646.396,605.039,549.468,492.899,412.357,327.935,203.721,206.691,221.759,119.152,94.078,54.306,179.245,70.033,56.929,28.931,0.000,29.743,15.127,15.391,0.000,0.000,0.000,0.000,16.760,0.000,17.426,0.000,0.000,0.000,0.000,19.068,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,55.333,71.757,59.721,37.180,1.806,4.430658e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1844,22/7/2020,19:03:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,0.000,0.000,0.000,0.000,35.456,68.347,197.642,317.930,388.819,513.906,636.132,1295.745,1267.461,1805.866,2087.432,2466.350,2720.123,2651.636,3418.493,4135.282,4666.868,5625.988,5511.551,6043.734,6940.706,7351.297,7805.105,7939.222,7402.497,8807.984,8671.619,8322.177,8210.894,6781.305,6996.254,5990.073,5431.257,4827.698,4905.158,4360.453,4705.180,4231.622,3508.125,4655.938,5060.272,4623.711,4906.455,4859.040,5039.084,4973.546,5083.613,4940.303,4343.149,4684.848,4456.748,4190.304,4423.224,4186.351,4153.472,4095.900,3267.336,3306.842,2955.385,2727.304,2588.025,2886.355,2702.771,1893.233,2040.037,1794.170,1619.414,1385.705,1239.290,1157.290,1132.289,718.748,880.841,695.145,701.030,671.575,505.209,505.591,309.508,267.389,258.371,130.439,105.911,134.400,108.611,110.305,28.013,56.934,0.000,29.249,14.871,0.000,15.391,31.330,31.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,52.679,70.737,58.820,39.954,1.801,4.480087e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1845,22/7/2020,19:08:59,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,5.060,0.000,0.000,73.572,35.456,307.570,362.341,604.066,521.679,1157.078,1316.386,1855.856,1695.880,2223.768,2409.736,2806.364,2934.347,3468.191,4423.300,4221.499,5122.188,5484.771,6383.901,6623.005,7098.887,8619.945,7973.686,9043.108,9182.821,8723.308,9947.184,8869.865,8951.722,7917.832,6988.603,7143.156,6590.290,6201.618,5913.790,6020.440,4753.948,5273.982,5024.760,4753.135,4913.618,4701.430,4636.250,5319.651,5416.898,5116.332,5346.717,4661.717,5242.290,4882.829,4460.038,4605.646,4398.827,3919.366,4314.348,3668.261,3428.372,3143.171,3610.761,2698.218,2518.658,2873.657,2355.814,1955.477,2092.602,1953.753,1601.215,1504.585,1224.522,1236.177,1091.173,1041.294,922.753,816.329,702.968,524.873,445.150,371.466,302.712,306.397,199.361,163.095,79.433,134.398,54.306,82.728,140.066,113.862,43.397,43.874,0.000,0.000,30.782,31.330,0.000,48.431,49.338,0.000,17.087,17.426,17.659,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,51.279,68.853,57.112,41.418,1.802,4.915953e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1846,22/7/2020,19:14:29,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,82.886,0.000,38.165,110.358,70.911,239.215,263.522,381.505,675.104,771.030,1116.497,1606.572,1419.047,1921.049,1648.596,2522.810,2580.139,3446.388,3802.198,3758.357,4236.437,5527.514,5747.638,7143.025,7226.210,7217.798,8650.525,9146.534,9067.433,9452.140,9468.710,9915.006,9071.847,8616.891,7521.369,7301.793,6746.777,6167.551,5657.440,5159.640,4669.330,5246.727,4448.678,4787.882,5364.859,5353.633,5021.866,5067.139,5413.915,5240.206,4997.652,4853.855,4919.844,4416.726,4525.788,4742.030,4037.306,4055.176,4367.821,3648.594,3323.824,3295.051,3222.329,2867.131,2587.155,2402.344,2388.486,2198.491,2173.881,1532.212,1466.710,1504.564,1325.584,1140.453,971.737,703.243,857.090,646.384,690.709,377.533,480.573,443.111,318.613,309.121,219.606,156.529,92.672,80.639,40.732,137.881,56.026,28.465,86.794,73.124,0.000,15.127,15.391,0.000,31.898,16.144,0.000,0.000,17.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,51.234,68.604,57.381,42.935,1.779,4.827658e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1847,22/7/2020,19:19:59,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,83.128,39.847,38.277,36.894,106.679,34.274,264.291,318.861,492.422,624.565,899.198,945.936,1413.244,1379.665,2380.174,2411.828,2832.332,3426.911,3588.265,4049.867,4335.867,5763.070,5011.454,6513.161,7473.315,8237.496,7916.373,8740.838,9988.253,9625.191,9115.674,8871.822,8427.802,8088.392,7714.924,7181.383,6321.218,5960.892,5078.940,5553.914,4827.709,4873.889,4643.426,5012.361,4759.201,4933.065,5108.769,4762.127,5273.970,5278.559,5386.712,5347.196,4313.067,5194.565,4939.363,4318.140,4580.859,4173.999,4110.036,4187.627,3434.813,3310.504,3336.336,2888.830,2809.728,2511.384,2597.943,2175.713,2179.168,1750.614,1467.887,1338.873,1280.900,1245.157,1051.339,811.315,822.601,770.900,544.983,257.162,411.487,485.062,265.642,242.625,155.469,170.069,195.190,77.900,47.927,55.314,56.192,57.099,29.016,29.335,29.830,0.000,0.000,0.000,15.996,0.000,16.494,16.809,17.136,0.000,17.710,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,758.6,ON,51.885,69.249,58.006,38.542,1.778,4.785777e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1848,22/7/2020,19:25:29,27.9,101.2,31.7,6.87852e-008,1.85575e-005,,0.000,0.000,0.000,114.000,73.253,105.904,204.162,525.464,441.053,891.015,1035.047,1287.575,1410.529,1643.919,1861.223,2375.601,2862.147,4307.405,3867.794,4746.237,5380.949,6038.545,6670.542,7795.692,8503.122,9671.395,9705.774,10245.208,11071.605,11083.036,11954.915,11184.761,11278.374,10242.435,9257.161,8370.376,8032.165,8129.952,6272.235,6054.216,5403.637,5387.448,5114.740,5415.667,5869.972,5806.393,5658.635,5994.999,5744.152,6041.162,5703.217,5202.462,5550.592,5107.098,4982.301,4701.985,4456.717,4301.190,4749.090,3973.623,3727.554,3837.906,3333.866,3105.270,2417.466,2442.695,2733.835,2449.454,2002.017,1600.381,1867.888,1363.070,1476.282,1127.981,1026.198,986.756,810.415,631.807,662.479,621.832,556.263,232.340,234.526,210.445,226.855,242.541,109.405,97.182,98.173,56.972,72.344,58.808,29.886,15.107,46.086,15.626,15.899,16.182,16.475,0.000,0.000,17.313,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.333,0.00,10.08,9711.60, 13.3,749.9,1.000,3.97,7.45,771.1,ON,50.282,67.239,56.665,41.418,1.752,5.476116e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1849,22/7/2020,19:30:59,27.9,101.1,31.7,6.88532e-008,1.85575e-005,,0.000,0.000,38.277,0.000,35.559,137.094,231.256,510.165,615.521,803.021,947.499,1361.219,1806.231,1945.807,2480.179,2972.195,3322.935,4395.484,4592.221,5552.870,6267.962,7506.716,8018.956,9259.392,9220.414,10130.782,12360.509,12251.658,11779.665,13037.079,12066.440,11884.107,11969.009,10957.951,11175.329,9793.857,7978.206,7651.359,7156.088,6163.936,6871.272,6508.332,5432.626,5275.985,5623.182,5958.897,5956.086,5970.550,5886.985,5374.508,5776.256,5553.889,5047.091,5597.165,5013.978,5008.312,4805.021,4327.042,4672.484,3829.009,3741.333,3659.943,3062.195,3104.971,2809.657,2718.832,2288.762,2321.344,1995.925,1927.494,1525.608,1555.825,1236.411,1003.423,939.248,780.923,1008.252,831.044,520.715,491.945,343.900,394.557,259.526,346.947,218.062,222.399,199.166,80.874,81.696,69.142,56.190,71.370,29.016,73.337,44.745,15.171,0.000,31.422,15.996,0.000,0.000,0.000,0.000,17.476,0.000,0.000,0.000,0.000,0.000,19.405,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9712.45, 13.3,749.9,1.000,3.97,7.42,758.6,ON,48.529,65.246,55.032,39.954,1.743,5.890310e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1850,22/7/2020,19:36:29,27.9,101.1,31.8,6.88532e-008,1.85575e-005,,82.886,0.000,0.000,0.000,106.367,239.222,296.461,890.212,1503.707,1394.846,1866.202,2514.577,2151.028,3519.347,3761.183,3771.163,4643.304,4835.884,6131.991,6304.898,7657.412,8422.202,8788.771,9391.370,10455.246,10782.581,11295.980,11352.899,12225.902,12575.406,12247.666,12168.388,11266.819,10520.748,10218.610,9192.269,8340.836,7616.016,6834.989,6051.348,6257.857,4873.060,5239.857,5477.159,4773.638,5781.979,5109.875,5683.024,5846.913,5631.078,5355.828,5046.434,5146.053,4970.823,4460.107,4444.065,4787.060,4068.476,3963.710,4021.916,3549.543,3588.024,2901.537,2870.344,2599.256,2331.007,2114.720,2327.764,2204.249,1526.774,1661.188,1320.793,1401.496,1052.598,1065.604,773.951,714.456,682.338,617.125,455.400,427.637,405.624,221.210,331.051,284.196,209.122,158.447,80.639,122.187,68.940,24.281,46.489,72.329,29.249,14.871,15.127,15.391,0.000,15.949,0.000,16.446,0.000,0.000,0.000,0.000,36.044,0.000,0.000,0.000,0.000,19.787,300,8,50,1,3.000,0.344,0.00,10.07,9709.98, 13.3,749.9,1.000,3.97,7.42,757.4,ON,46.542,62.989,52.623,39.954,1.768,5.948919e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1851,22/7/2020,19:41:59,27.9,101.1,32.0,6.88532e-008,1.85575e-005,,0.000,0.000,76.330,73.572,70.911,102.523,296.462,508.691,583.039,800.676,1059.239,1289.310,1542.785,1940.070,2500.370,3109.280,3593.270,3381.684,4860.003,4841.652,5283.306,6640.771,7961.916,8252.276,9582.398,9303.411,10059.766,10684.540,9654.565,11423.208,10786.925,10042.099,9951.229,9723.265,8000.920,7979.857,7471.307,6872.596,6230.219,5601.064,5548.091,5426.887,5213.753,5674.572,5111.720,5425.503,5824.612,5841.869,5409.760,5183.036,5329.799,4788.598,4760.890,4926.496,4634.540,4797.882,4794.769,4502.858,4049.469,4150.647,3364.837,3148.959,3548.627,3013.504,2957.784,2619.475,2323.419,2265.667,1786.328,1714.551,1445.574,1339.377,1331.848,1099.149,975.441,972.707,924.963,719.555,581.812,477.016,395.852,408.964,290.101,267.385,219.608,130.439,158.868,80.639,135.767,55.153,70.033,56.929,0.000,29.249,29.743,0.000,15.391,31.330,0.000,0.000,0.000,0.000,0.000,0.000,35.317,18.022,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.344,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,757.4,ON,49.444,66.462,55.722,39.954,1.766,5.352666e+003,Long Term E,MASIN,,,optics,,Normal Scan,
1852,22/7/2020,19:47:29,27.9,101.1,32.1,6.88532e-008,1.85575e-005,,166.252,0.000,0.000,36.894,35.559,102.821,231.255,350.738,584.774,746.992,743.167,1333.453,1450.036,1822.486,1904.016,2409.385,3277.954,4162.579,4507.281,5280.269,5694.925,6427.987,7817.342,7582.085,8726.313,9625.202,8960.180,9885.639,10523.281,10613.286,9426.492,10205.217,9490.197,9000.587,8414.045,8176.208,7486.007,6639.044,6381.731,5694.801,5232.897,5558.777,5288.233,5020.870,5463.835,5570.965,5233.380,5347.507,5419.236,5167.132,5107.881,5039.413,4907.241,4619.053,4757.398,4618.791,4698.639,3957.985,3753.653,3898.053,3389.713,3227.946,3162.211,2772.886,2729.306,2605.765,2244.011,2116.903,1927.632,1584.761,1545.818,1465.978,1216.472,936.102,953.134,874.489,859.910,698.272,628.817,600.053,494.331,444.691,259.523,242.629,272.074,235.479,159.333,67.398,122.543,55.314,84.285,71.373,29.016,44.002,14.915,15.171,15.437,15.712,15.996,0.000,16.494,0.000,17.136,34.953,9.359,8.523,0.000,0.000,0.000,0.000,0.000,300,8,50,1,3.000,0.343,0.00,10.07,9709.73, 13.3,749.9,1.000,3.97,7.42,758.6,ON,49.772,66.870,55.991,39.954,1.767,5.200989e+003,Long Term E,MASIN,,,optics,,Normal Scan,
